timestamp, ref_phi, ref_theta, ref_psi, ref_x, ref_y, ref_z
1728975640.453917802, 0.0038202, -0.00989803, 0, 8.51402, 3.66584, 6.96273
1728975640.455918237, 0.0038202, -0.00989803, 0, 8.51402, 3.66584, 6.96273
1728975640.457916491, 0.0038202, -0.00989803, 0, 8.51402, 3.66584, 6.96273
1728975640.459940903, 0.0038202, -0.00989803, 0, 8.51402, 3.66584, 6.96273
1728975640.461919879, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.463917669, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.466012180, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.467932887, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.469965385, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.471937591, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.473961829, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.475964548, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.477948581, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.479940155, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.481951620, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.483934472, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.485948807, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.487967857, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.489960487, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.491924903, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.493950481, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.495919061, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.497918561, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.499913768, 0.0042484, -0.0106397, 0, 8.51402, 3.66584, 6.96273
1728975640.501920599, 0.0042484, -0.0106397, 0, 8.59502, 3.72271, 6.98696
1728975640.503914791, 0.0042484, -0.0106397, 0, 8.59502, 3.72271, 6.98696
1728975640.505918257, 0.0042484, -0.0106397, 0, 8.59502, 3.72271, 6.98696
1728975640.508015824, 0.0042484, -0.0106397, 0, 8.59502, 3.72271, 6.98696
1728975640.509960243, 0.0042484, -0.0106397, 0, 8.59502, 3.72271, 6.98696
1728975640.511945640, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.513956562, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.515934252, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.517932770, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.519933135, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.521938306, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.523947307, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.525922490, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.527956150, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.529918157, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.531946563, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.533912565, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.535993067, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.537915416, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.539924689, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.541912501, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.543950189, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.546090932, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.547936206, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.549971802, 0.0046619, -0.0113067, 0, 8.59502, 3.72271, 6.98696
1728975640.552059904, 0.0046619, -0.0113067, 0, 8.67577, 3.77947, 7.01101
1728975640.553979476, 0.0046619, -0.0113067, 0, 8.67577, 3.77947, 7.01101
1728975640.555939815, 0.0046619, -0.0113067, 0, 8.67577, 3.77947, 7.01101
1728975640.557925134, 0.0046619, -0.0113067, 0, 8.67577, 3.77947, 7.01101
1728975640.559933722, 0.0046619, -0.0113067, 0, 8.67577, 3.77947, 7.01101
1728975640.561948627, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.563929947, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.565925419, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.567931057, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.569962429, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.571926655, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.573920554, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.575917568, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.577929161, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.579931781, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.581921699, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.583930359, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.586032724, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.587985489, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.589978892, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.591932955, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.593929033, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.595923831, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.597917435, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.599934144, 0.00505785, -0.0118849, 0, 8.67577, 3.77947, 7.01101
1728975640.601917515, 0.00505785, -0.0118849, 0, 8.75625, 3.83611, 7.03488
1728975640.603911827, 0.00505785, -0.0118849, 0, 8.75625, 3.83611, 7.03488
1728975640.605913881, 0.00505785, -0.0118849, 0, 8.75625, 3.83611, 7.03488
1728975640.607912518, 0.00505785, -0.0118849, 0, 8.75625, 3.83611, 7.03488
1728975640.609911396, 0.00505785, -0.0118849, 0, 8.75625, 3.83611, 7.03488
1728975640.611922726, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.613929286, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.615961297, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.617921251, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.619954013, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.621935054, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.623991691, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.625926229, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.627917100, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.629913357, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.631915693, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.633913122, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.635956370, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.637914071, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.639912665, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.641914125, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.643912827, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.645912151, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.647911333, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.649920400, 0.0054365, -0.0123738, 0, 8.75625, 3.83611, 7.03488
1728975640.651916396, 0.0054365, -0.0123738, 0, 8.83645, 3.89262, 7.05856
1728975640.653919454, 0.0054365, -0.0123738, 0, 8.83645, 3.89262, 7.05856
1728975640.655922328, 0.0054365, -0.0123738, 0, 8.83645, 3.89262, 7.05856
1728975640.657928122, 0.0054365, -0.0123738, 0, 8.83645, 3.89262, 7.05856
1728975640.659920386, 0.0054365, -0.0123738, 0, 8.83645, 3.89262, 7.05856
1728975640.661936412, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.663998185, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.665936360, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.667924666, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.669920577, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.671921816, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.673920802, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.675921357, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.677917251, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.679915365, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.681925509, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.683916256, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.685922471, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.687916136, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.689915127, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.691914990, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.693916114, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.695916035, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.697915233, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.699915138, 0.00580112, -0.0127861, 0, 8.83645, 3.89262, 7.05856
1728975640.701973033, 0.00580112, -0.0127861, 0, 8.91635, 3.949, 7.08206
1728975640.703951629, 0.00580112, -0.0127861, 0, 8.91635, 3.949, 7.08206
1728975640.705950175, 0.00580112, -0.0127861, 0, 8.91635, 3.949, 7.08206
1728975640.707936017, 0.00580112, -0.0127861, 0, 8.91635, 3.949, 7.08206
1728975640.709939381, 0.00580112, -0.0127861, 0, 8.91635, 3.949, 7.08206
1728975640.711925668, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.713919139, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.715917693, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.718008139, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.719920696, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.721919021, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.723920383, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.725958000, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.727918391, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.729914277, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.731915835, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.733912367, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.735912734, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.737913949, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.739919464, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.742120673, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.743961425, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.745947940, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.747936165, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.749920697, 0.00615732, -0.0131463, 0, 8.91635, 3.949, 7.08206
1728975640.752000010, 0.00615732, -0.0131463, 0, 8.99595, 4.00523, 7.10536
1728975640.753952072, 0.00615732, -0.0131463, 0, 8.99595, 4.00523, 7.10536
1728975640.755938957, 0.00615732, -0.0131463, 0, 8.99595, 4.00523, 7.10536
1728975640.758027249, 0.00615732, -0.0131463, 0, 8.99595, 4.00523, 7.10536
1728975640.759955108, 0.00615732, -0.0131463, 0, 8.99595, 4.00523, 7.10536
1728975640.761948268, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.763941137, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.765936520, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.767935161, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.769923932, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.771918764, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.773916617, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.775913496, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.777977975, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.779924242, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.781951759, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.783958290, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.785978116, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.787950831, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.789981909, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.791990852, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.793981581, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.795930089, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.797927125, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.799950404, 0.00651208, -0.0134859, 0, 8.99595, 4.00523, 7.10536
1728975640.802014360, 0.00651208, -0.0134859, 0, 9.07522, 4.0613, 7.12847
1728975640.804069216, 0.00651208, -0.0134859, 0, 9.07522, 4.0613, 7.12847
1728975640.805927256, 0.00651208, -0.0134859, 0, 9.07522, 4.0613, 7.12847
1728975640.807950664, 0.00651208, -0.0134859, 0, 9.07522, 4.0613, 7.12847
1728975640.809912650, 0.00651208, -0.0134859, 0, 9.07522, 4.0613, 7.12847
1728975640.811915692, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.813919990, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.815950295, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.817914401, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.819948833, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.821950380, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.823936936, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.825957940, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.827931578, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.829929477, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.831921507, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.834028580, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.835934918, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.837917324, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.839923058, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.841918699, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.843920028, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.845929378, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.847922091, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.849934248, 0.00687254, -0.0138388, 0, 9.07522, 4.0613, 7.12847
1728975640.851919120, 0.00687254, -0.0138388, 0, 9.15416, 4.1172, 7.15138
1728975640.853938071, 0.00687254, -0.0138388, 0, 9.15416, 4.1172, 7.15138
1728975640.855918155, 0.00687254, -0.0138388, 0, 9.15416, 4.1172, 7.15138
1728975640.857959411, 0.00687254, -0.0138388, 0, 9.15416, 4.1172, 7.15138
1728975640.859916314, 0.00687254, -0.0138388, 0, 9.15416, 4.1172, 7.15138
1728975640.861920649, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.863957334, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.865928399, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.868745092, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.869921663, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.871921601, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.873974018, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.875949851, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.877964064, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.879936836, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.881947102, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.883925546, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.885916693, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.887949355, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.889917558, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.891953145, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.893915707, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.895916033, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.897914510, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.899947332, 0.00724492, -0.0142358, 0, 9.15416, 4.1172, 7.15138
1728975640.901918363, 0.00724492, -0.0142358, 0, 9.23274, 4.17292, 7.17407
1728975640.903918238, 0.00724492, -0.0142358, 0, 9.23274, 4.17292, 7.17407
1728975640.905935093, 0.00724492, -0.0142358, 0, 9.23274, 4.17292, 7.17407
1728975640.907959124, 0.00724492, -0.0142358, 0, 9.23274, 4.17292, 7.17407
1728975640.909914552, 0.00724492, -0.0142358, 0, 9.23274, 4.17292, 7.17407
1728975640.911923655, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.913950877, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.915956177, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.917931663, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.919918224, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.921942688, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.923951317, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.925943067, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.927957733, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.929918666, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.931949161, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.933913336, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.935931248, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.937914267, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.939917496, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.941956694, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.943918186, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.945913243, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.947953383, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.949911179, 0.00763357, -0.0147005, 0, 9.23274, 4.17292, 7.17407
1728975640.951931300, 0.00763357, -0.0147005, 0, 9.31096, 4.22845, 7.19656
1728975640.953957666, 0.00763357, -0.0147005, 0, 9.31096, 4.22845, 7.19656
1728975640.955937190, 0.00763357, -0.0147005, 0, 9.31096, 4.22845, 7.19656
1728975640.957929638, 0.00763357, -0.0147005, 0, 9.31096, 4.22845, 7.19656
1728975640.959937998, 0.00763357, -0.0147005, 0, 9.31096, 4.22845, 7.19656
1728975640.961930406, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.963958615, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.965923273, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.967947237, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.969917517, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.971937690, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.973916905, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.975912565, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.977917278, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.979911539, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.981911342, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.983911708, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.985932326, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.987927249, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.989922968, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.991943918, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.993939381, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.995925722, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.997940197, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975640.999923192, 0.00804041, -0.0152453, 0, 9.31096, 4.22845, 7.19656
1728975641.001960345, 0.00804041, -0.0152453, 0, 9.38881, 4.28379, 7.21884
1728975641.003919062, 0.00804041, -0.0152453, 0, 9.38881, 4.28379, 7.21884
1728975641.005964499, 0.00804041, -0.0152453, 0, 9.38881, 4.28379, 7.21884
1728975641.007955094, 0.00804041, -0.0152453, 0, 9.38881, 4.28379, 7.21884
1728975641.009951403, 0.00804041, -0.0152453, 0, 9.38881, 4.28379, 7.21884
1728975641.011930793, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.013915501, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.015949382, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.017972451, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.019915689, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.021918339, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.023925201, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.025917998, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.027952182, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.029954083, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.031944551, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.033915756, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.035952813, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.037929362, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.039924830, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.041915669, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.043978207, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.045916311, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.047915531, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.049913038, 0.00846477, -0.0158703, 0, 9.38881, 4.28379, 7.21884
1728975641.051921771, 0.00846477, -0.0158703, 0, 9.46626, 4.33892, 7.24089
1728975641.053914480, 0.00846477, -0.0158703, 0, 9.46626, 4.33892, 7.24089
1728975641.055913159, 0.00846477, -0.0158703, 0, 9.46626, 4.33892, 7.24089
1728975641.057914124, 0.00846477, -0.0158703, 0, 9.46626, 4.33892, 7.24089
1728975641.059914440, 0.00846477, -0.0158703, 0, 9.46626, 4.33892, 7.24089
1728975641.061932599, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.063939549, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.065928210, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.067942908, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.069973338, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.071931345, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.073948505, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.075923885, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.077920959, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.079918788, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.081911157, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.083913768, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
1728975641.085915899, 0.00890363, -0.0165636, 0, 9.46626, 4.33892, 7.24089
