timestamp, ref_x, ref_y, ref_z, ref_vel_x, ref_vel_y, ref_vel_z, ref_acc_x, ref_acc_y, ref_acc_z, ref_quat_x, ref_quat_y, ref_quat_z, ref_quat_w
1730151084.419539681, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.421539762, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.423539713, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.425540778, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.427539671, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.429542663, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.431540983, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.433543069, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.435541668, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.437543018, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.439552265, 5.76958e-05, -0.00016219, 0.000712672, 0.000492561, -0.00138769, 0.00615771, 0.00306272, -0.00866222, 0.0391142, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.441547567, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.443534572, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.445542053, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 9.13146e-05, 4.28387e-05, -3.9118e-09, 1
1730151084.447540574, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.449537204, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.451533546, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.453574755, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.455543385, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.457537272, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.459568798, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.461574127, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.463571836, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.465539742, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.467559328, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
1730151084.469574940, 8.63996e-05, -0.000243109, 0.00107278, 0.000660608, -0.0018634, 0.00831463, 0.00366449, -0.0103823, 0.0472586, 0.000127684, 5.90315e-05, -7.53736e-09, 1
